"rgn_id","year","basic_sani_prop","method","inhab"
118,2001,0.9,NA,NA
118,2002,0.91,NA,NA
118,2003,0.91,NA,NA
118,2004,0.92,NA,NA
118,2005,0.92,NA,NA
118,2006,0.93,NA,NA
118,2007,0.94,NA,NA
118,2008,0.94,NA,NA
118,2009,0.95,NA,NA
118,2010,0.95,NA,NA
118,2011,0.96,NA,NA
118,2012,0.96,NA,NA
118,2013,0.97,NA,NA
118,2014,0.97,NA,NA
118,2015,0.97,NA,NA
119,2000,0.85,NA,NA
119,2001,0.86,NA,NA
119,2002,0.87,NA,NA
119,2003,0.87,NA,NA
119,2004,0.88,NA,NA
119,2005,0.89,NA,NA
119,2006,0.9,NA,NA
119,2007,0.9,NA,NA
119,2008,0.91,NA,NA
119,2009,0.92,NA,NA
119,2010,0.92,NA,NA
119,2011,0.92,NA,NA
119,2012,0.92,NA,NA
119,2013,0.92,NA,NA
119,2014,0.938351648351649,"lm prediction",NA
119,2015,0.944131868131867,"lm prediction",NA
120,2000,0.82,NA,NA
120,2001,0.83,NA,NA
120,2002,0.83,NA,NA
120,2003,0.84,NA,NA
120,2004,0.84,NA,NA
120,2005,0.84,NA,NA
120,2006,0.85,NA,NA
120,2007,0.85,NA,NA
120,2008,0.86,NA,NA
120,2009,0.86,NA,NA
120,2010,0.86,NA,NA
120,2011,0.87,NA,NA
120,2012,0.87,NA,NA
120,2013,0.88,NA,NA
120,2014,0.88,NA,NA
120,2015,0.88,NA,NA
121,2000,0.8,NA,NA
121,2001,0.81,NA,NA
121,2002,0.82,NA,NA
121,2003,0.82,NA,NA
121,2004,0.83,NA,NA
121,2005,0.84,NA,NA
121,2006,0.85,NA,NA
121,2007,0.86,NA,NA
121,2008,0.86,NA,NA
121,2009,0.87,NA,NA
121,2010,0.88,NA,NA
121,2011,0.89,NA,NA
121,2012,0.89,NA,NA
121,2013,0.89,NA,NA
121,2014,0.89,NA,NA
121,2015,0.89,NA,NA
122,2000,0.79,NA,NA
122,2001,0.79,NA,NA
122,2002,0.79,NA,NA
122,2003,0.79,NA,NA
122,2004,0.8,NA,NA
122,2005,0.81,NA,NA
122,2006,0.82,NA,NA
122,2007,0.84,NA,NA
122,2008,0.85,NA,NA
122,2009,0.86,NA,NA
122,2010,0.87,NA,NA
122,2011,0.89,NA,NA
122,2012,0.9,NA,NA
122,2013,0.91,NA,NA
122,2014,0.91,NA,NA
122,2015,0.91,NA,NA
123,2000,0.64,NA,NA
123,2001,0.65,NA,NA
123,2002,0.67,NA,NA
123,2003,0.68,NA,NA
123,2004,0.69,NA,NA
123,2005,0.7,NA,NA
123,2006,0.72,NA,NA
123,2007,0.73,NA,NA
123,2008,0.74,NA,NA
123,2009,0.75,NA,NA
123,2010,0.77,NA,NA
123,2011,0.78,NA,NA
123,2012,0.78,NA,NA
123,2013,0.78,NA,NA
123,2014,0.78,NA,NA
123,2015,0.78,NA,NA
124,2000,0.88,NA,NA
124,2001,0.88,NA,NA
124,2002,0.89,NA,NA
124,2003,0.9,NA,NA
124,2004,0.9,NA,NA
124,2005,0.91,NA,NA
124,2006,0.92,NA,NA
124,2007,0.92,NA,NA
124,2008,0.93,NA,NA
124,2009,0.93,NA,NA
124,2010,0.94,NA,NA
124,2011,0.95,NA,NA
124,2012,0.95,NA,NA
124,2013,0.96,NA,NA
124,2014,0.96,NA,NA
124,2015,0.96,NA,NA
125,2000,0.94,NA,NA
125,2001,0.94,NA,NA
125,2002,0.92,NA,NA
125,2003,0.92,NA,NA
125,2004,0.91,NA,NA
125,2005,0.89,NA,NA
125,2006,0.88,NA,NA
125,2007,0.86,NA,NA
125,2008,0.85,NA,NA
125,2009,0.84,NA,NA
125,2010,0.82,NA,NA
125,2011,0.81,NA,NA
125,2012,0.8,NA,NA
125,2013,0.78,NA,NA
125,2014,0.78,NA,NA
125,2015,0.78,NA,NA
126,2000,0.91,NA,NA
126,2001,0.91,NA,NA
126,2002,0.91,NA,NA
126,2003,0.91,NA,NA
126,2004,0.91,NA,NA
126,2005,0.91,NA,NA
126,2006,0.91,NA,NA
126,2007,0.92,NA,NA
126,2008,0.92,NA,NA
126,2009,0.92,NA,NA
126,2010,0.92,NA,NA
126,2011,0.92,NA,NA
126,2012,0.92,NA,NA
126,2013,0.92,NA,NA
126,2014,0.92,NA,NA
126,2015,0.92,NA,NA
127,2000,0.71,NA,NA
127,2001,0.72,NA,NA
127,2002,0.73,NA,NA
127,2003,0.74,NA,NA
127,2004,0.76,NA,NA
127,2005,0.77,NA,NA
127,2006,0.78,NA,NA
127,2007,0.79,NA,NA
127,2008,0.8,NA,NA
127,2009,0.81,NA,NA
127,2010,0.83,NA,NA
127,2011,0.84,NA,NA
127,2012,0.85,NA,NA
127,2013,0.86,NA,NA
127,2014,0.87,NA,NA
127,2015,0.87,NA,NA
129,2000,0.64,NA,NA
129,2001,0.65,NA,NA
129,2002,0.66,NA,NA
129,2003,0.67,NA,NA
129,2004,0.68,NA,NA
129,2005,0.68,NA,NA
129,2006,0.69,NA,NA
129,2007,0.7,NA,NA
129,2008,0.71,NA,NA
129,2009,0.72,NA,NA
129,2010,0.73,NA,NA
129,2011,0.74,NA,NA
129,2012,0.74,NA,NA
129,2013,0.75,NA,NA
129,2014,0.76,NA,NA
129,2015,0.77,NA,NA
130,2000,0.94,NA,NA
130,2001,0.94,NA,NA
130,2002,0.95,NA,NA
130,2003,0.95,NA,NA
130,2004,0.95,NA,NA
130,2005,0.95,NA,NA
130,2006,0.96,NA,NA
130,2007,0.96,NA,NA
130,2008,0.96,NA,NA
130,2009,0.96,NA,NA
130,2010,0.96,NA,NA
130,2011,0.97,NA,NA
130,2012,0.97,NA,NA
130,2013,0.97,NA,NA
130,2014,0.97,NA,NA
130,2015,0.97,NA,NA
131,2000,0.6,NA,NA
131,2001,0.61,NA,NA
131,2002,0.63,NA,NA
131,2003,0.64,NA,NA
131,2004,0.65,NA,NA
131,2005,0.66,NA,NA
131,2006,0.67,NA,NA
131,2007,0.68,NA,NA
131,2008,0.69,NA,NA
131,2009,0.7,NA,NA
131,2010,0.71,NA,NA
131,2011,0.72,NA,NA
131,2012,0.73,NA,NA
131,2013,0.74,NA,NA
131,2014,0.75,NA,NA
131,2015,0.76,NA,NA
132,2000,0.76,NA,NA
132,2001,0.76,NA,NA
132,2002,0.77,NA,NA
132,2003,0.78,NA,NA
132,2004,0.78,NA,NA
132,2005,0.79,NA,NA
132,2006,0.79,NA,NA
132,2007,0.8,NA,NA
132,2008,0.81,NA,NA
132,2009,0.81,NA,NA
132,2010,0.82,NA,NA
132,2011,0.82,NA,NA
132,2012,0.83,NA,NA
132,2013,0.83,NA,NA
132,2014,0.84,NA,NA
132,2015,0.84,NA,NA
133,2000,0.62,NA,NA
133,2001,0.63,NA,NA
133,2002,0.64,NA,NA
133,2003,0.66,NA,NA
133,2004,0.67,NA,NA
133,2005,0.68,NA,NA
133,2006,0.69,NA,NA
133,2007,0.71,NA,NA
133,2008,0.72,NA,NA
133,2009,0.73,NA,NA
133,2010,0.74,NA,NA
133,2011,0.75,NA,NA
133,2012,0.76,NA,NA
133,2013,0.78,NA,NA
133,2014,0.79,NA,NA
133,2015,0.8,NA,NA
134,2000,0.82,NA,NA
134,2001,0.82,NA,NA
134,2002,0.82,NA,NA
134,2003,0.83,NA,NA
134,2004,0.84,NA,NA
134,2005,0.84,NA,NA
134,2006,0.85,NA,NA
134,2007,0.86,NA,NA
134,2008,0.86,NA,NA
134,2009,0.87,NA,NA
134,2010,0.88,NA,NA
134,2011,0.89,NA,NA
134,2012,0.89,NA,NA
134,2013,0.9,NA,NA
134,2014,0.9,NA,NA
134,2015,0.91,NA,NA
135,2000,0.76,NA,NA
135,2001,0.77,NA,NA
135,2002,0.78,NA,NA
135,2003,0.79,NA,NA
135,2004,0.8,NA,NA
135,2005,0.81,NA,NA
135,2006,0.82,NA,NA
135,2007,0.83,NA,NA
135,2008,0.83,NA,NA
135,2009,0.84,NA,NA
135,2010,0.85,NA,NA
135,2011,0.86,NA,NA
135,2012,0.87,NA,NA
135,2013,0.88,NA,NA
135,2014,0.88,NA,NA
135,2015,0.89,NA,NA
136,2000,0.59,NA,NA
136,2001,0.6,NA,NA
136,2002,0.6,NA,NA
136,2003,0.61,NA,NA
136,2004,0.61,NA,NA
136,2005,0.62,NA,NA
136,2006,0.63,NA,NA
136,2007,0.63,NA,NA
136,2008,0.64,NA,NA
136,2009,0.64,NA,NA
136,2010,0.65,NA,NA
136,2011,0.65,NA,NA
136,2012,0.66,NA,NA
136,2013,0.66,NA,NA
136,2014,0.67,NA,NA
136,2015,0.67,NA,NA
137,2000,0.71,NA,NA
137,2001,0.72,NA,NA
137,2002,0.73,NA,NA
137,2003,0.74,NA,NA
137,2004,0.75,NA,NA
137,2005,0.76,NA,NA
137,2006,0.77,NA,NA
137,2007,0.78,NA,NA
137,2008,0.79,NA,NA
137,2009,0.8,NA,NA
137,2010,0.81,NA,NA
137,2011,0.82,NA,NA
137,2012,0.83,NA,NA
137,2013,0.84,NA,NA
137,2014,0.85,NA,NA
137,2015,0.86,NA,NA
138,2000,0.63,NA,NA
138,2001,0.64,NA,NA
138,2002,0.65,NA,NA
138,2003,0.66,NA,NA
138,2004,0.67,NA,NA
138,2005,0.68,NA,NA
138,2006,0.69,NA,NA
138,2007,0.7,NA,NA
138,2008,0.71,NA,NA
138,2009,0.72,NA,NA
138,2010,0.72,NA,NA
138,2011,0.73,NA,NA
138,2012,0.74,NA,NA
138,2013,0.75,NA,NA
138,2014,0.76,NA,NA
138,2015,0.77,NA,NA
139,2000,0.87,NA,NA
139,2001,0.88,NA,NA
139,2002,0.89,NA,NA
139,2003,0.89,NA,NA
139,2004,0.9,NA,NA
139,2005,0.9,NA,NA
139,2006,0.91,NA,NA
139,2007,0.91,NA,NA
139,2008,0.92,NA,NA
139,2009,0.93,NA,NA
139,2010,0.93,NA,NA
139,2011,0.94,NA,NA
139,2012,0.94,NA,NA
139,2013,0.95,NA,NA
139,2014,0.95,NA,NA
139,2015,0.95,NA,NA
140,2000,0.965334193912298,"lm prediction",NA
140,2001,0.97,NA,NA
140,2002,0.97,NA,NA
140,2003,0.97,NA,NA
140,2004,0.97,NA,NA
140,2005,0.97,NA,NA
140,2006,0.97,NA,NA
140,2007,0.98,NA,NA
140,2008,0.98,NA,NA
140,2009,0.98,NA,NA
140,2010,0.98,NA,NA
140,2011,0.98,NA,NA
140,2012,0.984614485981308,NA,NA
140,2013,0.984604651162791,NA,NA
140,2014,0.99,NA,NA
140,2015,0.99,NA,NA
141,2000,0.909999999999999,"lm prediction",NA
141,2001,0.909999999999999,"lm prediction",NA
141,2002,0.909999999999999,"lm prediction",NA
141,2003,0.909999999999999,"lm prediction",NA
141,2004,0.909999999999999,"lm prediction",NA
141,2005,0.909999999999999,"lm prediction",NA
141,2006,0.909999999999999,"lm prediction",NA
141,2007,0.91,NA,NA
141,2008,0.91,NA,NA
141,2009,0.91,NA,NA
141,2010,0.91,NA,NA
141,2011,0.91,NA,NA
141,2012,0.91,NA,NA
141,2013,0.91,NA,NA
141,2014,0.91,NA,NA
141,2015,0.91,NA,NA
143,2000,0.99,NA,NA
143,2001,0.99,NA,NA
143,2002,0.99,NA,NA
143,2003,0.99,NA,NA
143,2004,0.99,NA,NA
143,2005,0.99,NA,NA
143,2006,0.99,NA,NA
143,2007,0.99,NA,NA
143,2008,0.99,NA,NA
143,2009,0.99,NA,NA
143,2010,0.99,NA,NA
143,2011,0.99,NA,NA
143,2012,0.99,NA,NA
143,2013,0.99,NA,NA
143,2014,0.99,NA,NA
143,2015,0.99,NA,NA
144,2000,1,"inhab",1
144,2001,1,"inhab",1
144,2002,1,"inhab",1
144,2003,1,"inhab",1
144,2004,1,"inhab",1
144,2005,1,"inhab",1
144,2006,1,"inhab",1
144,2007,1,"inhab",1
144,2008,1,"inhab",1
144,2009,1,"inhab",1
144,2010,1,"inhab",1
144,2011,1,"inhab",1
144,2012,1,"inhab",1
144,2013,1,"inhab",1
144,2014,1,"inhab",1
144,2015,1,"inhab",1
145,2000,1,NA,NA
145,2001,1,NA,NA
145,2002,1,NA,NA
145,2003,1,NA,NA
145,2004,1,NA,NA
145,2005,1,NA,NA
145,2006,1,NA,NA
145,2007,1,NA,NA
145,2008,1,NA,NA
145,2009,1,NA,NA
145,2010,0.99,NA,NA
145,2011,0.99,NA,NA
145,2012,0.99,NA,NA
145,2013,0.99,NA,NA
145,2014,0.99,NA,NA
145,2015,0.99,NA,NA
146,2000,0.884954008954009,"UN georegion (r2)",NA
146,2001,0.887545787545788,"UN georegion (r2)",NA
146,2002,0.888888888888889,"UN georegion (r2)",NA
146,2003,0.888888888888889,"UN georegion (r2)",NA
146,2004,0.891111111111111,"UN georegion (r2)",NA
146,2005,0.891111111111111,"UN georegion (r2)",NA
146,2006,0.894444444444444,"UN georegion (r2)",NA
146,2007,0.896666666666667,"UN georegion (r2)",NA
146,2008,0.902222222222222,"UN georegion (r2)",NA
146,2009,0.902222222222222,"UN georegion (r2)",NA
146,2010,0.906666666666667,"UN georegion (r2)",NA
146,2011,0.908888888888889,"UN georegion (r2)",NA
146,2012,0.912222222222222,"UN georegion (r2)",NA
146,2013,0.915555555555556,"UN georegion (r2)",NA
146,2014,0.917777777777778,"UN georegion (r2)",NA
146,2015,0.918888888888889,"UN georegion (r2)",NA
147,2000,0.98,NA,NA
147,2001,0.98,NA,NA
147,2002,0.98,NA,NA
147,2003,0.98,NA,NA
147,2004,0.98,NA,NA
147,2005,0.98,NA,NA
147,2006,0.98,NA,NA
147,2007,0.98,NA,NA
147,2008,0.98,NA,NA
147,2009,0.97,NA,NA
147,2010,0.97,NA,NA
147,2011,0.97,NA,NA
147,2012,0.97,NA,NA
147,2013,0.97,NA,NA
147,2014,0.97,NA,NA
147,2015,0.97,NA,NA
148,2000,0.678424300661969,"UN georegion (r2)",NA
148,2001,0.684,"UN georegion (r2)",NA
148,2002,0.687948148148148,"UN georegion (r2)",NA
148,2003,0.692979351032448,"UN georegion (r2)",NA
148,2004,0.696458333333333,"UN georegion (r2)",NA
148,2005,0.70042042042042,"UN georegion (r2)",NA
148,2006,0.706757575757576,"UN georegion (r2)",NA
148,2007,0.710703363914373,"UN georegion (r2)",NA
148,2008,0.714255813953488,"UN georegion (r2)",NA
148,2009,0.716526479750779,"UN georegion (r2)",NA
148,2010,0.723262910798122,"UN georegion (r2)",NA
148,2011,0.725046728971963,"UN georegion (r2)",NA
148,2012,0.727168209876543,"UN georegion (r2)",NA
148,2013,0.727146118721461,"UN georegion (r2)",NA
148,2014,0.727144992526158,"UN georegion (r2)",NA
148,2015,0.727185185185185,"UN georegion (r2)",NA
149,2000,1,"inhab",1
149,2001,1,"inhab",1
149,2002,1,"inhab",1
149,2003,1,"inhab",1
149,2004,1,"inhab",1
149,2005,1,"inhab",1
149,2006,1,"inhab",1
149,2007,1,"inhab",1
149,2008,1,"inhab",1
149,2009,1,"inhab",1
149,2010,1,"inhab",1
149,2011,1,"inhab",1
149,2012,1,"inhab",1
149,2013,1,"inhab",1
149,2014,1,"inhab",1
149,2015,1,"inhab",1
150,2000,1,"inhab",1
150,2001,1,"inhab",1
150,2002,1,"inhab",1
150,2003,1,"inhab",1
150,2004,1,"inhab",1
150,2005,1,"inhab",1
150,2006,1,"inhab",1
150,2007,1,"inhab",1
150,2008,1,"inhab",1
150,2009,1,"inhab",1
150,2010,1,"inhab",1
150,2011,1,"inhab",1
150,2012,1,"inhab",1
150,2013,1,"inhab",1
150,2014,1,"inhab",1
150,2015,1,"inhab",1
151,2000,0.63,NA,NA
151,2001,0.63,NA,NA
151,2002,0.63,NA,NA
151,2003,0.63,NA,NA
151,2004,0.63,NA,NA
151,2005,0.62,NA,NA
151,2006,0.62,NA,NA
151,2007,0.62,NA,NA
151,2008,0.62,NA,NA
151,2009,0.62,NA,NA
151,2010,0.62,NA,NA
151,2011,0.62,NA,NA
151,2012,0.62,NA,NA
151,2013,0.62,NA,NA
151,2014,0.62,NA,NA
151,2015,0.62,NA,NA
152,2000,0.99,NA,NA
152,2001,0.99,NA,NA
152,2002,0.99,NA,NA
152,2003,0.99,NA,NA
152,2004,0.99,NA,NA
152,2005,0.98,NA,NA
152,2006,0.98,NA,NA
152,2007,0.98,NA,NA
152,2008,0.98,NA,NA
152,2009,0.98,NA,NA
152,2010,0.98,NA,NA
152,2011,0.97,NA,NA
152,2012,0.97,NA,NA
152,2013,0.97,NA,NA
152,2014,0.97,NA,NA
152,2015,0.97,NA,NA
153,2000,0.92,NA,NA
153,2001,0.93,NA,NA
153,2002,0.93,NA,NA
153,2003,0.93,NA,NA
153,2004,0.94,NA,NA
153,2005,0.94,NA,NA
153,2006,0.95,NA,NA
153,2007,0.95,NA,NA
153,2008,0.96,NA,NA
153,2009,0.96,NA,NA
153,2010,0.96,NA,NA
153,2011,0.97,NA,NA
153,2012,0.97,NA,NA
153,2013,0.98,NA,NA
153,2014,0.98,NA,NA
153,2015,0.98,NA,NA
154,2000,1,NA,NA
154,2001,1,NA,NA
154,2002,1,NA,NA
154,2003,1,NA,NA
154,2004,1,NA,NA
154,2005,1,NA,NA
154,2006,1,NA,NA
154,2007,1,NA,NA
154,2008,0.99,NA,NA
154,2009,0.99,NA,NA
154,2010,0.98,NA,NA
154,2011,0.98,NA,NA
154,2012,0.97,NA,NA
154,2013,0.97,NA,NA
154,2014,0.97,NA,NA
154,2015,0.97,NA,NA
155,2000,0.89,NA,NA
155,2001,0.89,NA,NA
155,2002,0.89,NA,NA
155,2003,0.89,NA,NA
155,2004,0.89,NA,NA
155,2005,0.89,NA,NA
155,2006,0.9,NA,NA
155,2007,0.9,NA,NA
155,2008,0.91,NA,NA
155,2009,0.91,NA,NA
155,2010,0.92,NA,NA
155,2011,0.92,NA,NA
155,2012,0.93,NA,NA
155,2013,0.93,NA,NA
155,2014,0.93,NA,NA
155,2015,0.93,NA,NA
156,2000,0.77,NA,NA
156,2001,0.77,NA,NA
156,2002,0.77,NA,NA
156,2003,0.77,NA,NA
156,2004,0.77,NA,NA
156,2005,0.79,NA,NA
156,2006,0.8,NA,NA
156,2007,0.81,NA,NA
156,2008,0.83,NA,NA
156,2009,0.84,NA,NA
156,2010,0.86,NA,NA
156,2011,0.87,NA,NA
156,2012,0.89,NA,NA
156,2013,0.9,NA,NA
156,2014,0.92,NA,NA
156,2015,0.93,NA,NA
157,2000,0.678424300661969,"UN georegion (r2)",NA
157,2001,0.684,"UN georegion (r2)",NA
157,2002,0.687948148148148,"UN georegion (r2)",NA
157,2003,0.692979351032448,"UN georegion (r2)",NA
157,2004,0.696458333333333,"UN georegion (r2)",NA
157,2005,0.70042042042042,"UN georegion (r2)",NA
157,2006,0.706757575757576,"UN georegion (r2)",NA
157,2007,0.710703363914373,"UN georegion (r2)",NA
157,2008,0.714255813953488,"UN georegion (r2)",NA
157,2009,0.716526479750779,"UN georegion (r2)",NA
157,2010,0.723262910798122,"UN georegion (r2)",NA
157,2011,0.725046728971963,"UN georegion (r2)",NA
157,2012,0.727168209876543,"UN georegion (r2)",NA
157,2013,0.727146118721461,"UN georegion (r2)",NA
157,2014,0.727144992526158,"UN georegion (r2)",NA
157,2015,0.727185185185185,"UN georegion (r2)",NA
158,2000,1,"inhab",1
158,2001,1,"inhab",1
158,2002,1,"inhab",1
158,2003,1,"inhab",1
158,2004,1,"inhab",1
158,2005,1,"inhab",1
158,2006,1,"inhab",1
158,2007,1,"inhab",1
158,2008,1,"inhab",1
158,2009,1,"inhab",1
158,2010,1,"inhab",1
158,2011,1,"inhab",1
158,2012,1,"inhab",1
158,2013,1,"inhab",1
158,2014,1,"inhab",1
158,2015,1,"inhab",1
159,2000,1,"inhab",1
159,2001,1,"inhab",1
159,2002,1,"inhab",1
159,2003,1,"inhab",1
159,2004,1,"inhab",1
159,2005,1,"inhab",1
159,2006,1,"inhab",1
159,2007,1,"inhab",1
159,2008,1,"inhab",1
159,2009,1,"inhab",1
159,2010,1,"inhab",1
159,2011,1,"inhab",1
159,2012,1,"inhab",1
159,2013,1,"inhab",1
159,2014,1,"inhab",1
159,2015,1,"inhab",1
161,2000,0.934395604395604,"lm prediction",NA
161,2001,0.937912087912087,"lm prediction",NA
161,2002,0.95,NA,NA
161,2003,0.95,NA,NA
161,2004,0.95,NA,NA
161,2005,0.95,NA,NA
161,2006,0.95,NA,NA
161,2007,0.95,NA,NA
161,2008,0.96,NA,NA
161,2009,0.96,NA,NA
161,2010,0.97,NA,NA
161,2011,0.97,NA,NA
161,2012,0.98,NA,NA
161,2013,0.98,NA,NA
161,2014,0.99,NA,NA
161,2015,0.99,NA,NA
162,2000,1,NA,NA
162,2001,1,NA,NA
162,2002,1,NA,NA
162,2003,1,NA,NA
162,2004,1,NA,NA
162,2005,1,NA,NA
162,2006,1,NA,NA
162,2007,1,NA,NA
162,2008,1,NA,NA
162,2009,1,NA,NA
162,2010,1,NA,NA
162,2011,1,NA,NA
162,2012,1,NA,NA
162,2013,1,NA,NA
162,2014,1,NA,NA
162,2015,1,NA,NA
163,2000,1,NA,NA
163,2001,1,NA,NA
163,2002,1,NA,NA
163,2003,1,NA,NA
163,2004,1,NA,NA
163,2005,1,NA,NA
163,2006,1,NA,NA
163,2007,1,NA,NA
163,2008,1,NA,NA
163,2009,1,NA,NA
163,2010,1,NA,NA
163,2011,1,NA,NA
163,2012,1,NA,NA
163,2013,1,NA,NA
163,2014,1,NA,NA
163,2015,1,NA,NA
164,2000,0.83,NA,NA
164,2001,0.83,NA,NA
164,2002,0.83,NA,NA
164,2003,0.83,NA,NA
164,2004,0.84,NA,NA
164,2005,0.84,NA,NA
164,2006,0.84,NA,NA
164,2007,0.85,NA,NA
164,2008,0.85,NA,NA
164,2009,0.85,NA,NA
164,2010,0.86,NA,NA
164,2011,0.86,NA,NA
164,2012,0.86,NA,NA
164,2013,0.87,NA,NA
164,2014,0.87,NA,NA
164,2015,0.87,NA,NA
166,2000,0.84,NA,NA
166,2001,0.84,NA,NA
166,2002,0.84,NA,NA
166,2003,0.84,NA,NA
166,2004,0.84,NA,NA
166,2005,0.84,NA,NA
166,2006,0.84,NA,NA
166,2007,0.85,NA,NA
166,2008,0.85,NA,NA
166,2009,0.85,NA,NA
166,2010,0.85,NA,NA
166,2011,0.85,NA,NA
166,2012,0.85,NA,NA
166,2013,0.85,NA,NA
166,2014,0.85,NA,NA
166,2015,0.85,NA,NA
167,2000,0.78,NA,NA
167,2001,0.79,NA,NA
167,2002,0.79,NA,NA
167,2003,0.8,NA,NA
167,2004,0.8,NA,NA
167,2005,0.81,NA,NA
167,2006,0.81,NA,NA
167,2007,0.82,NA,NA
167,2008,0.82,NA,NA
167,2009,0.83,NA,NA
167,2010,0.84,NA,NA
167,2011,0.84,NA,NA
167,2012,0.85,NA,NA
167,2013,0.85,NA,NA
167,2014,0.86,NA,NA
167,2015,0.86,NA,NA
168,2000,0.81,NA,NA
168,2001,0.81,NA,NA
168,2002,0.81,NA,NA
168,2003,0.81,NA,NA
168,2004,0.8,NA,NA
168,2005,0.8,NA,NA
168,2006,0.8,NA,NA
168,2007,0.8,NA,NA
168,2008,0.8,NA,NA
168,2009,0.8,NA,NA
168,2010,0.8,NA,NA
168,2011,0.79,NA,NA
168,2012,0.79,NA,NA
168,2013,0.79,NA,NA
168,2014,0.79,NA,NA
168,2015,0.79,NA,NA
169,2000,0.948761904761903,"lm prediction",NA
169,2001,0.94,NA,NA
169,2002,0.94,NA,NA
169,2003,0.94,NA,NA
169,2004,0.94,NA,NA
169,2005,0.94,NA,NA
169,2006,0.93,NA,NA
169,2007,0.93,NA,NA
169,2008,0.93,NA,NA
169,2009,0.92,NA,NA
169,2010,0.92,NA,NA
169,2011,0.92,NA,NA
169,2012,0.91,NA,NA
169,2013,0.91,NA,NA
169,2014,0.91,NA,NA
169,2015,0.9,NA,NA
171,2000,0.73,NA,NA
171,2001,0.74,NA,NA
171,2002,0.75,NA,NA
171,2003,0.76,NA,NA
171,2004,0.77,NA,NA
171,2005,0.78,NA,NA
171,2006,0.79,NA,NA
171,2007,0.79,NA,NA
171,2008,0.8,NA,NA
171,2009,0.81,NA,NA
171,2010,0.82,NA,NA
171,2011,0.83,NA,NA
171,2012,0.84,NA,NA
171,2013,0.85,NA,NA
171,2014,0.85,NA,NA
171,2015,0.86,NA,NA
172,2000,0.95,NA,NA
172,2001,0.95,NA,NA
172,2002,0.95,NA,NA
172,2003,0.95,NA,NA
172,2004,0.95,NA,NA
172,2005,0.95,NA,NA
172,2006,0.95,NA,NA
172,2007,0.95,NA,NA
172,2008,0.95,NA,NA
172,2009,0.95,NA,NA
172,2010,0.95,NA,NA
172,2011,0.95,NA,NA
172,2012,0.95,NA,NA
172,2013,0.95,NA,NA
172,2014,0.95,NA,NA
172,2015,0.95,NA,NA
173,2000,0.94,NA,NA
173,2001,0.94,NA,NA
173,2002,0.94,NA,NA
173,2003,0.94,NA,NA
173,2004,0.94,NA,NA
173,2005,0.94,NA,NA
173,2006,0.95,NA,NA
173,2007,0.95,NA,NA
173,2008,0.95,NA,NA
173,2009,0.95,NA,NA
173,2010,0.95,NA,NA
173,2011,0.95,NA,NA
173,2012,0.95,NA,NA
173,2013,0.95,NA,NA
173,2014,0.96,NA,NA
173,2015,0.96,NA,NA
174,2000,0.99,NA,NA
174,2001,0.99,NA,NA
174,2002,0.99,NA,NA
174,2003,0.99,NA,NA
174,2004,0.99,NA,NA
174,2005,0.99,NA,NA
174,2006,0.99,NA,NA
174,2007,0.99,NA,NA
174,2008,0.99,NA,NA
174,2009,0.99,NA,NA
174,2010,0.99,NA,NA
174,2011,0.99,NA,NA
174,2012,0.99,NA,NA
174,2013,0.99,NA,NA
174,2014,0.99,NA,NA
174,2015,0.99,NA,NA
175,2000,1,NA,NA
175,2001,1,NA,NA
175,2002,1,NA,NA
175,2003,1,NA,NA
175,2004,1,NA,NA
175,2005,1,NA,NA
175,2006,1,NA,NA
175,2007,1,NA,NA
175,2008,1,NA,NA
175,2009,1,NA,NA
175,2010,1,NA,NA
175,2011,1,NA,NA
175,2012,1,NA,NA
175,2013,1,NA,NA
175,2014,1,NA,NA
175,2015,1,NA,NA
176,2000,0.99,NA,NA
176,2001,0.99,NA,NA
176,2002,0.99,NA,NA
176,2003,0.99,NA,NA
176,2004,0.99,NA,NA
176,2005,0.99,NA,NA
176,2006,0.99,NA,NA
176,2007,0.99,NA,NA
176,2008,0.99,NA,NA
176,2009,0.99,NA,NA
176,2010,0.99,NA,NA
176,2011,0.99,NA,NA
176,2012,0.99,NA,NA
176,2013,0.99,NA,NA
176,2014,0.99,NA,NA
176,2015,0.99,NA,NA
177,2000,0.98,NA,NA
177,2001,0.98,NA,NA
177,2002,0.98,NA,NA
177,2003,0.98,NA,NA
177,2004,0.98,NA,NA
177,2005,0.98,NA,NA
177,2006,0.98,NA,NA
177,2007,0.98,NA,NA
177,2008,0.98,NA,NA
177,2009,0.98,NA,NA
177,2010,0.98,NA,NA
177,2011,0.98,NA,NA
177,2012,0.98,NA,NA
177,2013,0.98,NA,NA
177,2014,0.98,NA,NA
177,2015,0.98,NA,NA
178,2000,0.87,NA,NA
178,2001,0.88,NA,NA
178,2002,0.89,NA,NA
178,2003,0.89,NA,NA
178,2004,0.9,NA,NA
178,2005,0.91,NA,NA
178,2006,0.91,NA,NA
178,2007,0.92,NA,NA
178,2008,0.93,NA,NA
178,2009,0.94,NA,NA
178,2010,0.94,NA,NA
178,2011,0.95,NA,NA
178,2012,0.96,NA,NA
178,2013,0.97,NA,NA
178,2014,0.97,NA,NA
178,2015,0.98,NA,NA
179,2000,0.99,NA,NA
179,2001,0.99,NA,NA
179,2002,0.99,NA,NA
179,2003,0.99,NA,NA
179,2004,0.99,NA,NA
