"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Belize",164,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,35,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belize",164,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,0,0,0,0,0.1,0,0.1,0.1,1,0.1,0.1,0.1,1,1,0.1,0,18,35
"Belize",164,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.415989931834361,0.754767018062012,1.20735201003538,1.63402035020545,1.80490260518411,63,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benin",99,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,77,34,59,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benin",99,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.1,5,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,8,0,14,19,1,31,17,0.1,0.1,0.1,0.1
"Benin",99,"Other seaweeds and aquatic plants and products thereof","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9607373144681,91.3196686409356,142.775790835105,192.403515091399,238.896842882794,289.046966549926,333.711896403431,394.04880858153,431.9225460944,2,25,2,0,0,0,0,14,69,9,15
"Benin",99,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.1,5,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,8,0,14,19,1,31,17,0.1,0.1,0.1,0.1
"Benin",99,"Z_TOTAL","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9607373144681,91.3196686409356,142.775790835105,192.403515091399,238.896842882794,289.046966549926,333.711896403431,394.04880858153,431.9225460944,2,25,2,0,0,0,0,14,69,9,15
"Benin",99,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,77,34,59,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bermuda",108,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,213,145,139,153
"Bermuda",108,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,16,4,4,4,3,5,7,9,7,6,3,6,4,37,61,63,73,31,30,38,51,58
"Bermuda",108,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14096.885267162,14292.9374097998,11560.5733791983,14087.0468008399,12093.3823454701,5245.40639572171,0,16621.2698412843,13246.9407036363,10277.1375238532,3314.83902079542,4654.11669652932,12219.5765063572,18870.4558897081,14651.8986660815,0,0,0,0,0,0,0,0,0,3975.38093046192
"Bermuda",108,"Other seaweeds and aquatic plants and products thereof","seaweeds",56.7895069577285,81.6742488417776,82.74419406794,106.041282841463,118.767944326486,190.592903833579,69.7686924818759,126.636288474016,78.9067907240187,216.431342765369,155.01878202334,168.810842306215,157.743597305858,155.032421308269,119.732576199887,165.486600418347,91.5399361721675,113.68806545781,85.6997807268499,66.0675649986565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Bermuda",108,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,213,145,139,153
"Bermuda",108,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14096.885267162,14292.9374097998,11560.5733791983,14087.0468008399,12093.3823454701,5245.40639572171,0,16621.2698412843,13246.9407036363,10277.1375238532,3314.83902079542,4654.11669652932,12219.5765063572,18870.4558897081,14651.8986660815,0,0,0,0,0,0,0,0,0,3975.38093046192
"Bermuda",108,"Z_TOTAL","seaweeds",56.7895069577285,81.6742488417776,82.74419406794,106.041282841463,118.767944326486,190.592903833579,69.7686924818759,126.636288474016,78.9067907240187,216.431342765369,155.01878202334,168.810842306215,157.743597305858,155.032421308269,119.732576199887,165.486600418347,91.5399361721675,113.68806545781,85.6997807268499,66.0675649986565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bermuda",108,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,16,4,4,4,3,5,7,9,7,6,3,6,4,37,61,63,73,31,30,38,51,58
"Bonaire",245,"Coral and the like","corals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.276440911985,4055.23066305299,1873.25762710319,6303.35120083846,4758.68578991853,6320.89505101932,6210.17179641663,3709.54494795192,4,0,0,42,0,0,0,0,0,0
"Bonaire",245,"Fish body oils, nei","fish_oil",0,0,0,0,0,0,0,0,0.0210667193659901,1.46900048307998,0,7.72967717292977,8.72896971498722,0,14.2325643432914,15.820698488772,17.7032534359651,350,58.75,6,0,0,0.5,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bonaire",245,"Fish liver oils, nei","fish_oil",NA,NA,NA,15.0614628023809,14.7223560080832,14.3796951003199,14.0359798385617,0,13.3472128099818,0,0,12.3140568220913,57.25,60,31.5,35.75,39,12.5,14.75,31.25,23.75,4.25,5,0.5,0,0.25,0.5,2,2.5,4,24.5,3,0,1.5,0,1.5,5.25,0,8,2.5,4.5
"Bonaire",245,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14,12.5,52,663.113820709134,1.5
"Bonaire",245,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1627.63892764012,26.1573117443772,23.4388848434983,12.8846638452751,0.240897754426442,10.8433208190336,20.9233576104839,29.6974287190433,13.1357655795227,25.3053474635985,0,0,54.5006852916372,28.7972623718815,17.4594619639233,49.4797222279385,49.8956129659978,18.7071341781007,29.3095572427073,22.9344264297342,21.2607720751676,36.8258647347593
"Bonaire",245,"Z_TOTAL","corals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.276440911985,4055.23066305299,1873.25762710319,6303.35120083846,4758.68578991853,6320.89505101932,6210.17179641663,3709.54494795192,4,0,0,42,0,0,0,0,0,0
"Bonaire",245,"Z_TOTAL","fish_oil",0,0,0,15.0614628023809,14.7223560080832,14.3796951003199,14.0359798385617,0,13.3682795293478,1.46900048307998,0,20.0437339950211,65.9789697149872,60,45.7325643432914,51.570698488772,56.7032534359651,362.5,73.5,37.25,23.75,4.25,5.5,0.5,0.75,0.25,0.5,2,2.5,4,24.5,3,0,1.5,0,1.5,5.25,0,8,2.5,4.5
"Bonaire",245,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1627.63892764012,26.1573117443772,23.4388848434983,12.8846638452751,0.240897754426442,10.8433208190336,20.9233576104839,29.6974287190433,13.1357655795227,25.3053474635985,0,0,54.5006852916372,28.7972623718815,17.4594619639233,49.4797222279385,49.8956129659978,18.7071341781007,29.3095572427073,22.9344264297342,21.2607720751676,36.8258647347593
"Bonaire",245,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14,12.5,52,663.113820709134,1.5
"Bosnia and Herzegovina",232,"Fish body oils, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bosnia and Herzegovina",232,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,0,0.1,0,0,14,0,0,0,0,0
"Bosnia and Herzegovina",232,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,391,29,915,49,0,0,253,410,176,0,0,0
"Bosnia and Herzegovina",232,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",43,36,12,48,52,46,144,80,345,5,9,48,1,7,17,2,77,0,0.1,10,18,17,0,16,6,4,34,46,107,58,103,116,28,26,46,52,4,4,0,1,0
"Bosnia and Herzegovina",232,"Z_TOTAL","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bosnia and Herzegovina",232,"Z_TOTAL","seaweeds",43,36,12,48,52,46,144,80,345,5,9,48,1,7,17,2,77,0,0.1,10,18,17,0,16,6,4,34,46,107.1,449,132,1031,77,26,46,305,414,180,0,1,0
"Bosnia and Herzegovina",232,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,0,0.1,0,0,14,0,0,0,0,0
"Brazil",171,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil",171,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,9.20375091588335,9.60189409193686,10.01758847104,10.8896141294383,11.2351036963423,11.5279396540968,11.3995467386558,11.639729087261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil",171,"Fish body oils, nei","fish_oil",NA,NA,6118.96511079105,8829.24533488567,7627.78138341303,1857.95905547436,5979.26128575573,25174.7491068838,16457.1481323569,41799.6625150906,0,0,0,0,0,0,3492.51294151817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0
"Brazil",171,"Natural sponges raw","sponges",NA,76,54,91,156,53,49,0,38,39,78,105,105,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil",171,"Ornamental saltwater fish","ornamentals",NA,204,351,432,629,714,733,823,740,491,637,797,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil",171,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,201,1137,473,340,298,358,85,82,25,233,0,3,0,7,0,0,20,20,53,75,87,125,96,112,110,102,48,75,40,38,104,12,13,12,6,11,10,0,8,12
"Brazil",171,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",195,207,219,272,361,2267,468,581,452,1246,549,904,1513,1731,0,0,0,0,2698,3460,6925,10963,9692,2947,5890,4708,4866,6858,4191,2181,6919,9782,5675,10128,14971,11924,5459,7371,8224,7418,4472
"Brazil",171,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,9.20375091588335,9.60189409193686,10.01758847104,10.8896141294383,11.2351036963423,11.5279396540968,11.3995467386558,11.639729087261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil",171,"Z_TOTAL","fish_oil",NA,NA,6118.96511079105,8829.24533488567,7627.78138341303,1857.95905547436,5979.26128575573,25174.7491068838,16457.1481323569,41799.6625150906,0,0,2,0.1,0.1,0,3492.51294151817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0
"Brazil",171,"Z_TOTAL","ornamentals",NA,204,351,432,629,714,733,823,740,491,637,797,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil",171,"Z_TOTAL","seaweeds",195,408,1356,745,701,2565,826,666,534,1271,782,904,1516,1731,7,0,0,20,2718,3513,7000,11050,9817,3043,6002,4818,4968,6906,4266,2221,6957,9886,5687,10141,14983,11930,5470,7381,8224,7426,4484
"Brazil",171,"Z_TOTAL","sponges",NA,76,54,91,156,53,49,0,38,39,78,105,105,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brunei",247,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5205.54686572455,0,0,4792.01397734525,0,0,0,0,0,0,0,0,0,0,3275.58117307542,3138.49763781356,3007.15149140381,2868.37438955304,2732.51206557296,2601.03918969055,2456.01778109709,2314.47567257058,2175.61792469176,2035.17029797437,20,344,0
"Brunei",247,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.116583104195,531.256635820137,451.486233628704,427.088776391839,472.691079757918,484.860661641993,530.462965008072,431.886656983012,367.787842986268,446.82286783435,581.230837637,548.475200029634,1074.67287469951,188.338066754748,534.834863458856,658.79510779838,557.084482134383,542.089977814331,284.708242749755,291.653961902268,197.256744062458,194.799510298157,655,129
"Brunei",247,"Ornamental saltwater fish","ornamentals",0,0,0,0,0,7009,4799,6105,12977,15620,19120,19824,16461,28649,32386,23383,13351,9365,13130,1589,416,31,0,1367,0,87,1109,0,33,54,13,747,200,4092,10650,1082,896,837,652,485,226
"Brunei",247,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,0,0,1,0,0,0,37.7434053150064,0,1,0,0,25,0,0,0,0
"Brunei",247,"Z_TOTAL","ornamentals",0,0,0,0,0,7009,4799,6105,12977,15620,19120,19824,16461,28649,32386,23383,13351,9978.11658310419,13661.2566358201,2040.4862336287,843.088776391839,503.691079757918,484.860661641993,1897.46296500807,431.886656983012,454.787842986268,1555.82286783435,581.230837637,581.475200029634,1128.67287469951,201.338066754748,1281.83486345886,858.79510779838,4649.08448213438,11192.0899778143,1366.70824274975,1187.65396190227,1034.25674406246,846.799510298157,1140,355
"Brunei",247,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5205.54686572455,0,0,4792.01397734525,0,0,0,0,0,0,3,0,0,1,3275.58117307542,3138.49763781356,3007.15149140381,2906.11779486804,2732.51206557296,2602.03918969055,2456.01778109709,2314.47567257058,2200.61792469176,2035.17029797437,20,344,0
"Bulgaria",71,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20911,18568,10837,16447,18263,20010,18540,20661,27972,23059
"Bulgaria",71,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.0780063674174,110.227886467386,125.543178731325,137.38295522095,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulgaria",71,"Fish body oils, nei","fish_oil",312.533515138824,271.615340829749,323.333654375264,531.517255333714,733.487433326308,197.754848281742,219.535760264493,23.2820118090027,49.5817768578316,43.6847138108578,63.2061992605704,1.95318615414669,0,152.837770438991,149.200133925056,25.2480345268066,106.338893001826,11.1944818998204,16.0296948847808,12.9569150041057,3593.33461652292,271.164259608292,78.2996509523595,21.5654909120134,790.651728697339,2011.05841645716,4666.2009526966,3392.76560461488,1901.86045272817,3740.78515390735,4814.32911701965,2346.22198959368,1499.25339962302,2826.98284770218,5775.85083323666,6781.6120003578,8476.49826005577,14125.3809525716,4636.10587372761,11301.7305061109,5710
"Bulgaria",71,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,449,1541,684,1110,1571,290,1042,919,969,497,403,496,212,77,43
"Bulgaria",71,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.648462492536,0,0,783.459204894156,0,0,0,0.1,0,0,0,0,0
"Bulgaria",71,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684.9575764559,0,1868.09774692912,1954.21154168533,2047.9936365762,2141.89370531528,1843.47174178198,2152.02522736648,1,0,0
"Bulgaria",71,"Other seaweeds and aquatic plants and products thereof","seaweeds",0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,1,0.1,0.0479288189021645,3.67699197295906,4.41997952594602,4,4,3,3,0.1,11.8370456500297,0.1,0.1,0.1,1,2,4,59,2,2,0.1,0.1,0,0.1,0
"Bulgaria",71,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",724,998,982,1091,1496,951,1629,936,845,1506,1780,3177,2666,466,744,1047,686,521,612,767,682,594,717,573,804,936,539,554,3106,926,967,1068,990,716,906,1785,1184,862,615,712,1475
"Bulgaria",71,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.0780063674174,110.227886467386,125.543178731325,137.38295522095,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulgaria",71,"Z_TOTAL","fish_oil",312.533515138824,271.615340829749,323.333654375264,531.517255333714,733.487433326308,197.754848281742,219.535760264493,23.2820118090027,49.5817768578316,43.6847138108578,63.2061992605704,1.95318615414669,0,152.837770438991,149.200133925056,25.2480345268066,106.338893001826,11.1944818998204,16.0296948847808,12.9569150041057,3593.33461652292,271.164259608292,78.2996509523595,21.5654909120134,790.651728697339,2011.05841645716,4666.2009526966,3392.76560461488,1901.86045272817,3740.78515390735,4814.32911701965,2346.22198959368,1499.25339962302,2826.98284770218,5775.85083323666,6781.6120003578,8476.49826005577,14125.3809525716,4636.10587372761,11301.7305061109,5710
"Bulgaria",71,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684.9575764559,0,1868.09774692912,1954.21154168533,2047.9936365762,2141.89370531528,1843.47174178198,2152.02522736648,1,0,0
"Bulgaria",71,"Z_TOTAL","seaweeds",724,998,982,1091,1496.1,951,1629,936,845,1506.1,1780,3177,2666,466,744,1047,687,521.1,612.047928818902,770.676991972959,686.419979525946,598,721,576,807,936.1,550.83704565003,554.1,3106.1,926.1,968,21981,19562,11612,17355,20050,21194.1,19402.1,21276,28684.1,24534
"Bulgaria",71,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,449,1541,1398.64846249254,1110,1571,1073.45920489416,1042,919,969,497.1,403,496,212,77,43
"Cambodia",24,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658.720622958885,674.342567430525,686.45878288064,698.224425428602,709.639495074407,719.301700209449,730.716769855255,741.430693696759,743.730867886592,744.628750467811,764.808142667443,755.539411086229,801.626140754957,813.041210400766,824.14076443464,823.285782505092,838.557154074584,847.868786307474,864.542449485576,869.64720689263,870.545089473853,892.477346184245,904.944134536512,919.864933203851,937.940887990564,20,0,0,0
"Cambodia",24,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,63,4,0,0,0,0,17.2357235789077,19.0950089861717,22.1262648183101,24.3371413530358,27.0754045789554,29.4034781561695,32.7863251157705,35.290194256715,38.0870560038784,41.1183118360177,43.6221809769622,46.301845681638,48.7471163013388,51.1337883997967,53.7548545832287,53.9147828744226,57.3562283552674,59.5085063687502,62.5983607221324,64.3404490869079,66.2583330154148,141
"Cambodia",24,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,0,1,0,0,0,56,0,0,0,0,0,5,1,0,41,46,1,4,50,3,3,238,199,93,61,32,27
"Cambodia",24,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658.720622958885,674.342567430525,686.45878288064,698.224425428602,709.639495074407,719.301700209449,730.716769855255,741.430693696759,743.730867886592,744.628750467811,764.808142667443,755.539411086229,801.626140754957,813.041210400766,824.14076443464,823.285782505092,838.557154074584,847.868786307474,864.542449485576,869.64720689263,870.545089473853,892.477346184245,904.944134536512,919.864933203851,937.940887990564,20,0,0,0
"Cambodia",24,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,63,4,0,0,0,0,17.2357235789077,19.0950089861717,22.1262648183101,24.3371413530358,27.0754045789554,29.4034781561695,32.7863251157705,35.290194256715,38.0870560038784,41.1183118360177,43.6221809769622,46.301845681638,48.7471163013388,51.1337883997967,53.7548545832287,53.9147828744226,57.3562283552674,59.5085063687502,62.5983607221324,64.3404490869079,66.2583330154148,141
"Cambodia",24,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,0,1,0,0,0,56,0,0,0,0,0,5,1,0,41,46,1,4,50,3,3,238,199,93,61,32,27
"Cameroon",197,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1118.38335327161,1214.79624479002,1309.15671085933,1409.2639681861,1507.92426557132,1602.60285758524,1701.68390218745,1798.70225921337,1,1992.46189582953,0,2186.31389159089,2283.33224861682,2379.65278099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cameroon",197,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.5705627184268,43.2075636100808,43.2059787860978,77.797242275876,145.299441612123,137.61560795105,171.252272472906,164.023009748939,197.523302989663,173.06580174938,138.925939548742,0,0,0,29.3654097113355,104.407098898265,65.3547912601688,126,344,460,343,791
"Cameroon",197,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,20,0,0,0,11,11,0,0,0,0,83,8,0,0.1,0.1,0,61,0,7
"Cameroon",197,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1118.38335327161,1214.79624479002,1309.15671085933,1409.2639681861,1507.92426557132,1602.60285758524,1701.68390218745,1798.70225921337,1,1992.46189582953,0,2186.31389159089,2283.33224861682,2379.65278099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cameroon",197,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.5705627184268,43.2075636100808,43.2059787860978,77.797242275876,145.299441612123,137.61560795105,171.252272472906,164.023009748939,197.523302989663,173.06580174938,138.925939548742,0,0,0,29.3654097113355,104.407098898265,65.3547912601688,126,344,460,343,791
"Cameroon",197,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,20,0,0,0,11,11,0,0,0,0,83,8,0,0.1,0.1,0,61,0,7
"Canada",218,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canada",218,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981.404570271989,1040.46508774938,0,0,0,0,0,0,0,1658,1594,1714,1310
"Canada",218,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,20,48,1641,128,160,1093,1191,101,394,1223,0,0,0,0
"Canada",218,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,9,2,1,0,0,0,9.3219599360782,2,2,1,11,90.8455814593326,17.9224431388505,16,81,4,0.1,25,13,120,263,366,513
"Canada",218,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1484.03540054534,0,0,0,0,0.1,0.1,0.1,0,1,1,0.1
"Canada",218,"Halibuts, liver oils","fish_oil",0.1,0.1,108,0,0,0,0,0,0,0,0,0,651,219,203,860,5,28,26,106,50,101,67,132,47,1817,1792,2122,2293,729,345,787,533,358,203,178,2417,1074,1282,528,2416
"Canada",218,"Herring oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.101902528903,97.3877372144507,87.385392218958,180.722653508755,252.947522116611,5.15296480873053,69.9699763352039,4.40870322934006,22.5562151431018,64.0384768632191,20.3303821474349,30.6996441257445,4,3,0,0,0,1,0.1,0,2,0.1,1,0.1,1,18,1,16,0
"Canada",218,"Natural sponges raw","sponges",777.820335550779,883.036443224169,821.913597294319,940.876725926653,1011.72528120268,1004.41220302642,1107.46806454912,1067.35852208508,1022.53571529227,1464.94660848722,1422.2840478451,1667.91615531343,1078.90770456008,737.345631067743,854.148513549386,849.584839564908,1475.61665556864,1015.43742980197,1088.83900325609,1081.52592507982,1243.10481868489,1127.77943297405,1092.97231287989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canada",218,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,44,0,0,0,0,17,15,286,366,567,875,107,1111,18,660,70,0,4,462,3786,8435
